id,ra,dec,z,r,expRad_r,expAB_r,deVRad_r,deVAB_r
5.87739E+17,119.9947871,16.22939874,1.65E-04,17.216112,1.141395,0.479108,1.583735,0.469748
5.87739E+17,117.4711163,15.59200113,0.491894,19.09086,2.836473,0.677533,6.417252,0.736594
5.87739E+17,119.5606528,16.80910095,0.397571,19.13142,0.992021,0.907513,1.663827,0.923715
5.87741E+17,118.5028107,13.7537772,0.39224,18.647804,5.696287,0.419364,15.351196,0.36545
5.87741E+17,118.7677544,13.89065197,0.22268,16.86261,4.745104,0.92426,12.432201,0.920399
5.87741E+17,118.4066684,12.65378967,0.196084,17.842041,4.644081,0.221541,10.18811,0.202037
5.87741E+17,119.0024724,12.8021853,0.227602,17.883987,4.552762,0.527086,10.386328,0.505347
5.87741E+17,120.3973371,13.50433995,0.113275,17.410507,3.265753,0.703911,7.968209,0.699897
5.87741E+17,118.9147401,13.19954624,0.163135,17.366741,2.103022,0.654347,4.091129,0.593933
5.87742E+17,119.9060428,14.075199,0.207636,17.706051,1.896395,0.384538,2.953307,0.333109
5.87742E+17,120.481049,11.81594995,0.442067,18.767107,1.64215,0.999934,3.757595,0.966271
5.87742E+17,119.9129752,9.79988575,0.066138,18.737402,1.246878,0.585637,3.566902,0.493962
5.87745E+17,119.2889609,11.09201842,0.324796,18.466732,1.004473,0.741132,1.757779,0.718319
5.87745E+17,120.3928729,9.16893697,0.294641,18.094576,1.484683,0.786333,2.826744,0.787661
5.88007E+17,119.7730246,42.6551154,0.439359,19.170155,1.262327,0.76218,2.501471,0.814116
5.88007E+17,116.2841969,39.23499059,0.171276,17.242306,2.469188,0.867572,5.620799,0.868776
5.88007E+17,116.5042606,39.51178861,0.083878,17.045006,4.559556,0.229508,9.202334,0.200053
5.88007E+17,116.9645634,39.96337786,0.067248,16.116102,4.397616,0.88169,9.89176,0.84305
5.88007E+17,117.4402741,40.6488868,0.494959,19.459129,1.17196,0.435173,1.801402,0.468611
5.88007E+17,118.1671638,41.49574247,0.316698,18.773911,0.820446,0.999795,1.39262,0.972305
5.88007E+17,120.1165867,43.54405303,0.604096,20.374825,1.437614,0.557007,2.45443,0.499983
5.88013E+17,117.8017428,25.87345635,0.050602,17.240068,6.490944,0.552003,23.324989,0.487978
5.88013E+17,120.0472219,28.55283001,0.140835,17.118774,4.562894,0.369238,10.672452,0.350137
5.88013E+17,116.3415485,25.42438168,0.155066,17.497795,3.046538,0.241556,5.639436,0.222592
5.88013E+17,117.1146815,26.3687425,0.382753,18.420368,1.328434,0.686074,2.793799,0.624147
5.88013E+17,118.3267795,27.42364827,0.125623,16.82148,3.902901,0.920547,9.890254,0.865604
5.88013E+17,119.174231,28.37188139,0.022134,16.975552,5.104061,0.813429,12.324756,0.922326
5.88013E+17,119.7420582,28.76606514,0.217763,17.339371,1.832003,0.737072,3.450014,0.764454
5.88013E+17,119.932452,29.56442402,0.29098,19.122147,1.09839,0.366941,2.242249,0.42893
5.88016E+17,46.45867312,-1.05088352,0.447648,23.783325,5.345568,0.073559,5.349234,0.274773
5.88016E+17,49.49182685,-1.15323168,0.138549,17.378811,2.576263,0.421616,5.895135,0.375042
5.88016E+17,52.05677772,-1.20504288,0.151544,17.499685,3.892162,0.538119,8.315245,0.520007
5.88016E+17,52.4531848,-1.07669141,0.140261,16.803116,3.225486,0.805839,6.662917,0.788583
5.88016E+17,56.90783608,-1.19304382,0.289378,18.186876,1.270797,0.739406,2.457244,0.715046
5.88016E+17,56.92616322,-1.17578978,0.264928,17.866163,1.993312,0.731405,4.2768,0.730255
5.88016E+17,43.11496178,-0.68437025,0.295287,18.931406,1.914747,0.360789,3.513371,0.316455
5.88016E+17,46.62585366,-0.74462102,0.183977,17.415838,2.678029,0.399973,5.36271,0.362833
5.88016E+17,55.15729871,-0.83523671,0.382544,18.598919,2.069942,0.716137,4.212595,0.715497
5.88016E+17,57.75292819,-0.67014273,0.212582,17.41226,3.06925,0.730294,6.601692,0.702882
5.88016E+17,58.09056381,-0.8146708,0.158038,18.061001,3.139337,0.386113,6.202276,0.365615
5.88016E+17,58.42452837,-0.77485453,0.407442,19.424168,1.192982,0.616899,2.199957,0.611089
5.88016E+17,43.22726685,-0.40108696,0.043371,16.438168,4.96465,0.533499,12.322337,0.501604
5.88016E+17,44.47911861,-0.36485023,0.18634,17.464975,1.995702,0.764658,4.378691,0.726465
5.88016E+17,50.72144587,-0.37953895,0.140042,16.95854,4.020947,0.608579,9.891356,0.596365
5.88016E+17,53.53000866,-0.24359466,0.415317,18.925938,1.03867,0.935602,2.01612,0.887881
5.88016E+17,54.23902599,-0.29311791,0.314819,18.289188,1.311639,0.785,3.040913,0.739714
5.88016E+17,56.16037356,-0.22136209,0.45025,19.850477,0.793112,0.563593,1.214943,0.60879
5.88016E+17,56.7321586,-0.40265897,0.10747,17.184214,2.453168,0.754978,4.515238,0.741905
5.88016E+17,57.28996847,-0.25659366,0.366777,19.883644,1.52419,0.568967,3.132878,0.557843
5.88016E+17,57.51391363,-0.24405956,0.015174,17.803379,6.59159,0.297702,19.122334,0.280149
5.88016E+17,44.54358252,0.17199294,0.184033,17.654705,1.581065,0.562256,2.793934,0.54907
5.88016E+17,47.16582066,0.11136073,0.140826,16.724716,4.06063,0.76826,10.203782,0.703633
5.88016E+17,48.22541336,0.04351366,0.187764,18.040611,1.251326,0.78325,2.223876,0.743815
5.88016E+17,48.83659916,0.03837108,0.136454,17.867466,2.623155,0.291845,4.653,0.264627
5.88016E+17,49.81684749,0.20017573,0.06673,17.491964,6.209892,0.169267,14.231144,0.155006
5.88016E+17,50.70213032,0.14563969,0.264936,17.524479,4.567591,0.817596,6.696727,0.838953
5.88016E+17,52.08890891,0.20178047,0.313558,18.874271,1.589896,0.76334,3.320989,0.738058
5.88016E+17,52.14468755,0.18057679,0.315518,17.709766,1.225518,0.858514,2.364709,0.863063
5.88016E+17,52.98141977,0.09696296,0.085016,15.793235,5.01198,0.706653,11.072852,0.68396
5.88016E+17,53.77166929,0.04041767,0.090915,17.336809,3.516944,0.488308,6.526976,0.471708
5.88016E+17,54.38530981,0.03559462,0.314931,18.412033,1.020353,0.929739,1.872796,0.919863
5.88016E+17,55.64345055,0.18229599,0.300167,18.109102,1.538238,0.660905,3.163613,0.685594
5.88016E+17,55.67884322,0.16698679,0.17,17.653824,2.326066,0.991231,5.074774,0.971424
5.88016E+17,57.46651309,0.05949052,0.130043,18.039188,3.65942,0.703062,10.410341,0.699973
5.88016E+17,45.4674918,0.42905396,0.135027,16.706238,3.650401,0.891393,8.04429,0.862141
5.88016E+17,47.5333299,0.51613154,0.047842,16.568966,4.99211,0.775683,5.014865,0.999837
5.88016E+17,50.08000708,0.5015414,0.023411,16.914839,5.984115,0.540516,16.25174,0.54997
5.88016E+17,50.96230519,0.54517785,0.12824,18.433083,1.514676,0.608885,2.660427,0.566695
5.88016E+17,50.97057115,0.48574639,0.15334,18.139406,1.960431,0.799964,4.198328,0.767563
5.88016E+17,52.41929068,0.46074965,0.304614,18.652349,0.971687,0.85692,1.613535,0.855103
5.88016E+17,53.25233592,0.59385384,0.031838,16.210707,5.7275,0.728002,15.353437,0.716814
5.88016E+17,53.14457176,0.47864133,0.479593,19.521486,1.433888,0.57681,2.52284,0.584736
5.88016E+17,54.44525761,0.61998573,0.413381,19.077526,1.266554,0.519577,2.295355,0.485358
5.88016E+17,54.36715593,0.51162693,0.316803,19.833654,0.778688,0.857039,1.099289,0.821083
5.88016E+17,55.21623011,0.5218058,0.139675,17.666824,1.900915,0.912841,3.428233,0.921093
5.88016E+17,42.56652408,0.87136116,0.137469,17.091276,3.350101,0.513183,6.368228,0.480571
5.88016E+17,43.10521867,0.90845747,0.232475,17.675116,1.023805,0.874453,1.856219,0.8208
5.88016E+17,45.69555324,0.93114814,0.134655,17.832415,3.558957,0.176435,6.200076,0.150008
5.88016E+17,45.85212476,0.95401077,0.072762,17.222061,4.724844,0.78845,14.516392,0.749934
5.88016E+17,47.81848677,0.91663769,0.313341,17.991276,1.548645,0.733129,3.049474,0.700994
5.88016E+17,47.99503213,0.93832857,0.200024,17.446722,1.971377,0.821865,3.57606,0.809357
5.88016E+17,48.07581082,0.95812738,0.369118,18.773376,1.231078,0.729015,2.4139,0.678722
5.88016E+17,50.78679719,1.02658909,0.13805,17.636957,2.782854,0.967355,6.51932,0.949818
5.88016E+17,52.57699951,1.02102283,0.143566,17.944056,2.684103,0.597667,5.882136,0.549839
5.88016E+17,54.57181517,0.91620679,0.167768,18.0215,3.047935,0.390144,6.597887,0.354033
5.88016E+17,54.62165137,0.87698719,0.303627,17.970547,1.550402,0.717966,3.132068,0.683416
5.88016E+17,55.58549625,1.02147273,0.037627,16.425484,9.167368,0.221161,23.820997,0.212421
5.88016E+17,56.46633819,0.94872142,0.184158,17.118328,1.559926,0.969043,3.094135,0.958313
5.88016E+17,56.87326934,0.85585554,0.296505,18.907156,1.178129,0.871414,2.274965,0.838878
5.88016E+17,56.9564505,1.02738504,0.179995,17.670744,1.951089,0.96229,3.467881,0.999823
5.88016E+17,56.99249833,0.97490055,0.184537,16.723036,4.723361,0.51449,11.199113,0.498724
5.88016E+17,57.4973216,0.94252946,0.070985,18.130903,3.425349,0.901136,11.255695,0.875189
5.88017E+17,117.9702045,19.17551796,0.473028,19.318913,1.168997,0.830122,1.957936,0.862743
5.88017E+17,118.500173,19.61896632,0.399868,18.601515,1.216855,0.82363,2.300519,0.765319
5.88017E+17,116.1157349,18.53179403,0.304544,18.363947,1.190906,0.837993,2.021385,0.940473
5.88017E+17,117.0018128,19.07368645,0.194288,17.765251,1.071263,0.915656,2.188948,0.871182
5.88017E+17,119.5433851,21.45580304,0.2598,17.644884,1.472075,0.915401,2.769286,0.946723
5.88017E+17,116.7107588,18.08922699,-1.34E-05,17.821133,1.530392,0.824562,2.530244,0.834422
5.88017E+17,117.1775801,19.59637421,0.174273,17.601746,1.332876,0.733036,2.404325,0.687494
5.88017E+17,119.5444742,21.26222334,0.308055,18.513458,1.236938,0.657633,2.189495,0.627347
5.87725E+17,132.2656789,0.11056423,0.193322,18.122927,0.77382,0.864664,1.053593,0.819359
5.87725E+17,121.9483713,42.89600923,0.373379,19.443348,2.198042,0.566026,5.197586,0.496466
5.87725E+17,122.9125156,44.7187225,0.208232,17.155935,2.91055,0.627304,6.752455,0.608969
5.87725E+17,123.0583634,44.83286359,0.144385,17.371262,3.313063,0.866447,7.940331,0.840449
5.87725E+17,124.651964,46.16193535,0.352445,20.2201,1.221187,0.464656,2.006323,0.397651
5.87725E+17,124.7407004,46.35626655,0.130888,16.240917,6.977419,0.637142,18.604277,0.626074
5.87725E+17,127.7739815,48.64892511,0.175477,17.153276,2.469873,0.620893,4.924025,0.621284
5.87725E+17,127.784478,48.74852215,0.417338,19.150578,0.991307,0.987689,1.830422,0.97786
5.87725E+17,131.134465,51.05714223,0.124324,17.690241,2.458331,0.853153,4.474386,0.864497
5.87725E+17,121.9338175,44.18648817,0.045873,17.776573,4.568155,0.97424,14.079384,0.98874
5.87725E+17,126.3254317,48.12425595,0.292541,18.028706,1.018551,0.997234,1.989522,0.999785
5.87725E+17,126.8157396,48.72072905,0.071953,16.237886,4.090227,0.89012,9.120166,0.929016
5.87725E+17,126.1525472,48.77182059,0.125818,17.130125,4.37464,0.698495,12.556836,0.676122
5.87725E+17,126.3072495,48.94020642,0.177686,17.071814,4.304368,0.666417,9.984805,0.645995
5.87725E+17,132.2406906,53.06413475,0.495071,19.119043,1.710876,0.579905,3.538852,0.504121
5.87725E+17,133.2268842,53.84656593,0.423096,19.176361,1.007522,0.727267,1.86472,0.715357
5.87725E+17,124.8654926,48.45386093,0.180842,17.318333,3.006632,0.919095,6.058236,0.921815
5.87725E+17,125.6753704,48.96886019,0.352018,18.543335,1.247418,0.806666,2.431825,0.778065
5.87725E+17,125.6415547,49.08498977,0.133274,17.430355,1.990974,0.816599,4.107525,0.817955
5.87725E+17,129.8350743,52.28412263,0.410547,18.999859,1.311361,0.785617,2.679573,0.710137
5.87726E+17,132.888138,54.4665351,0.290799,18.225622,2.337757,0.466388,4.450417,0.433111
5.87726E+17,121.880109,46.22420758,0.023843,17.541508,6.60037,0.620835,23.816906,0.558641
5.87726E+17,122.727809,47.06609541,0.130651,16.792051,4.064681,0.654309,9.301526,0.628026
5.87726E+17,124.1772806,48.29384205,0.281299,17.700157,2.861273,0.495283,5.620604,0.475445
5.87726E+17,124.843492,49.13976169,0.159783,17.084751,3.001309,0.914056,6.37379,0.906177
5.87726E+17,127.5522647,51.09187817,0.326413,18.328283,2.064962,0.519184,4.122247,0.449984
5.87726E+17,130.1115449,53.64204151,0.143748,17.056658,3.815196,0.569228,8.258738,0.549984
5.87726E+17,130.8218467,54.36601194,0.426582,18.886475,1.624795,0.719903,3.55581,0.660603
5.87726E+17,132.813987,55.63224089,0.365849,18.881817,1.507784,0.666336,2.655577,0.595103
5.87726E+17,125.2341412,50.64420872,1.35E-05,19.981993,0.020853,0.43743,0.026888,0.437151
5.87726E+17,128.7949957,53.47473131,0.399472,18.75112,1.23126,0.774179,2.100585,0.76627
5.87726E+17,121.0404443,47.48361614,0.406247,18.979015,1.937966,0.41829,3.661597,0.38856
5.87726E+17,121.8371275,48.49034439,0.363088,18.742264,1.02999,0.824484,1.820142,0.855752
5.87726E+17,125.1400821,51.50990142,0.152503,17.237808,4.028725,0.47412,9.515176,0.450014
5.87726E+17,127.9643731,53.43047542,0.185743,17.227364,2.261513,0.66925,4.475413,0.686841
5.87726E+17,121.4345491,46.02448849,0.022457,17.337112,8.272735,0.320324,28.227427,0.300776
5.87726E+17,124.338064,49.01679773,0.353978,18.222851,2.444406,0.764513,5.71859,0.746253
5.87726E+17,121.6202882,47.08032093,0.182076,17.377214,2.371579,0.804984,4.752034,0.791467
5.87726E+17,123.0175543,48.4654638,0.179799,17.735312,1.585047,0.762291,3.734118,0.666056
5.87726E+17,123.2943702,49.38969514,0.277037,17.726345,1.237026,0.778512,3.459036,0.61867
5.87726E+17,123.1953031,49.44548433,0.131279,17.674513,3.021703,0.331735,6.451244,0.298827
5.87726E+17,122.8852999,49.68369038,0.364152,18.22061,1.503079,0.730152,2.870456,0.703464
5.87726E+17,124.2615541,49.5248116,0.179287,17.620811,1.519161,0.61229,2.516166,0.574095
5.87726E+17,124.1295547,49.57900308,0.344777,19.285433,1.027969,0.557173,1.498356,0.487652
5.87726E+17,127.119118,52.00337205,0.357423,18.042782,1.517302,0.889777,2.914412,0.867699
5.87726E+17,129.6143078,53.73978225,0.031205,17.43383,4.698883,0.284182,12.320163,0.230889
5.87726E+17,132.0457623,55.40239254,0.437501,18.765085,0.77211,0.877652,0.954466,0.895691
5.87726E+17,132.4240044,55.44739094,0.111693,16.96389,2.331079,0.484717,4.594344,0.497624
5.87726E+17,126.4573586,52.01758092,0.186874,17.560209,2.396373,0.480311,4.5149,0.450002
5.87726E+17,127.1634002,52.78003336,0.174638,17.267427,1.931245,0.886364,4.271767,0.850726
5.87726E+17,132.2110309,55.98106102,0.233433,17.75403,1.277316,0.923448,2.429946,0.891199
5.87726E+17,133.1145533,56.56694102,0.23274,17.237541,1.968434,0.726131,3.880774,0.712161
5.87726E+17,130.6636677,1.17073176,0.353765,19.213566,0.827306,0.688029,1.087105,0.586416
5.87726E+17,131.2932519,1.65166025,0.268592,17.609533,4.249112,0.917849,11.322663,0.920605
5.87726E+17,132.2782919,1.5656973,0.041739,17.803246,3.590756,0.953418,10.497643,0.95
5.87726E+17,132.4386092,2.14213526,0.346053,18.378105,1.264926,0.777683,2.469187,0.777396
5.87726E+17,132.7196208,1.98128624,0.413002,19.034431,1.259816,0.725716,2.289397,0.699025
5.87728E+17,122.4024328,40.37420737,0.365054,18.372646,2.352659,0.663508,4.568458,0.676943
5.87728E+17,122.685852,41.2673134,0.206775,17.687149,5.500965,0.221429,11.69958,0.198373
5.87728E+17,120.9984068,40.3135348,0.18005,17.470783,2.38122,0.635467,4.326493,0.651694
5.87728E+17,130.490282,1.3935559,0.412014,18.42907,1.569913,0.840608,2.937891,0.816353
5.87728E+17,131.2701537,1.40141056,0.013789,17.582193,3.547857,0.672647,9.659425,0.649861
5.87728E+17,131.3437214,2.1900553,6.22E-03,16.215761,8.666002,0.831541,25.181456,0.877689
5.87729E+17,126.5882692,44.73734169,0.179618,16.925179,3.567227,0.523611,7.926619,0.557434
5.87729E+17,125.2561888,44.37763458,0.144315,16.05595,4.400741,0.921372,8.116876,0.961481
5.87729E+17,121.9923281,42.04692757,0.280787,17.945263,1.615373,0.779527,2.59994,0.748174
5.87729E+17,123.2856552,43.21224889,0.278514,17.892603,2.478109,0.572743,5.11752,0.585218
5.87729E+17,122.0023718,42.6322768,0.103519,16.446836,5.026964,0.826254,12.31916,0.785149
5.87729E+17,125.1755021,45.30538004,0.054679,17.603584,4.605517,0.517432,13.533089,0.468019
5.87729E+17,125.129429,45.35178743,0.140331,17.257542,3.670048,0.841969,9.891438,0.803485
5.87729E+17,121.0945023,40.64886055,0.076682,16.934242,5.293832,0.620586,15.07175,0.588915
5.87729E+17,125.3102104,45.11506567,0.162881,17.453772,4.150784,0.489945,9.769732,0.462166
5.87729E+17,128.0145363,47.43352506,0.371949,18.511793,1.866722,0.56851,2.982327,0.565108
5.87729E+17,130.9674934,2.96845948,0.340813,18.520182,1.188163,0.775527,1.770392,0.729541
5.87729E+17,120.6017926,36.1833614,0.230214,16.86441,0.622122,0.572663,29.668837,0.467982
5.87729E+17,121.1733067,38.09027852,0.086793,16.611345,2.931346,0.727286,4.978508,0.709164
5.87729E+17,121.0818932,38.64827109,0.29429,17.846977,1.241078,0.906359,2.284388,0.894028
5.87729E+17,123.2020026,37.94793303,0.320012,18.628784,1.477218,0.761396,2.840518,0.720814
5.87729E+17,129.0128193,43.80739143,0.14542,17.492073,2.402226,0.920093,4.886631,0.906325
5.87729E+17,125.2360204,41.5137785,0.48178,19.554834,1.050265,0.998217,1.998848,0.923872
5.87729E+17,130.778335,45.74134223,0.120632,17.340004,3.757723,0.229601,7.938106,0.170436
5.87729E+17,130.904466,45.79301685,0.383059,19.140429,2.073128,0.478184,4.703309,0.42159
5.87729E+17,132.9336278,47.21942015,0.183074,17.565327,3.144347,0.431427,6.844733,0.390933
5.87729E+17,121.192762,38.42507737,0.432457,19.159182,1.252154,0.62534,2.436493,0.623225
5.87729E+17,124.0286205,41.18340487,0.187249,17.307384,4.158977,0.879367,12.32084,0.861784
5.87729E+17,130.0383148,45.96612816,0.102604,16.755177,3.474605,0.799304,8.304999,0.784205
5.87729E+17,130.842396,46.53873989,0.150304,17.159166,3.348468,0.963323,9.039744,0.937717
5.87729E+17,130.8278487,44.84368469,0.458617,19.248997,1.238392,0.640758,2.289058,0.596789
5.87729E+17,126.8633857,42.51050406,0.213469,17.56744,2.336797,0.881078,4.103436,0.876368
5.87729E+17,123.4275482,39.64368063,0.120925,16.998194,5.197286,0.433301,14.200889,0.400498
5.87729E+17,124.9664451,41.62285551,0.125541,17.791565,3.722534,0.460756,8.985232,0.411244
5.87729E+17,128.6422453,44.66413832,0.423789,19.048573,1.210866,0.603685,1.932747,0.548577
5.87732E+17,127.5480012,36.62186835,0.064276,16.201729,6.324646,0.481144,14.11361,0.471168
5.87732E+17,132.2044406,39.72023566,0.081653,17.718176,5.292772,0.481141,17.418295,0.449365
5.87732E+17,133.1554415,40.49762394,0.042413,17.035587,5.631063,0.619308,15.895201,0.608675
5.87732E+17,121.4372761,31.89692382,0.459844,19.261808,0.957276,0.763667,1.600928,0.755406
5.87732E+17,127.0827333,36.84811256,0.081818,16.426363,5.858972,0.410232,13.903778,0.405964
5.87732E+17,127.0286041,36.83463688,0.264381,18.468121,1.833873,0.684809,3.635468,0.67954
5.87732E+17,127.5784405,36.99264577,0.325087,18.199875,1.563609,0.765923,3.3896,0.700102
5.87732E+17,133.4787526,41.34005989,0.054237,15.031598,6.103545,0.843358,12.494642,0.899447
5.87732E+17,121.2700044,32.57402256,0.186433,17.945236,2.460941,0.94116,5.915111,0.90377
5.87732E+17,122.6855342,33.77780637,0.137519,17.490974,2.348077,0.884092,4.876727,0.897834
5.87732E+17,124.7698026,35.60921869,0.155952,17.631041,2.662803,0.834407,5.429164,0.829699
5.87732E+17,126.302271,36.8173159,0.060138,18.031286,5.234153,0.485029,15.46668,0.439209
5.87732E+17,126.4063281,36.75611299,0.105903,17.110828,6.593536,0.23528,17.378569,0.224581
5.87732E+17,126.5304141,36.79404802,0.355596,18.225309,1.912143,0.592218,4.351233,0.590439
5.87732E+17,129.7248389,39.34807649,0.256626,17.70212,1.96258,0.518094,3.820432,0.468093
5.87732E+17,131.0773759,40.13254225,0.358675,19.238171,0.791263,0.591704,0.990251,0.60689
5.87732E+17,132.205103,40.99024412,0.147653,17.732288,3.006895,0.956547,7.94048,0.937146
5.87732E+17,122.3557785,33.97105598,0.168486,17.882057,2.282318,0.744184,4.633587,0.707975
5.87732E+17,123.5436081,35.18937428,0.217616,17.697802,1.449994,0.862575,2.401881,0.887727
5.87732E+17,124.7807961,35.95683643,0.488576,19.7097,1.276085,0.573856,2.124488,0.499943
5.87732E+17,131.3940284,39.15128491,0.121819,17.507088,3.854379,0.88592,12.321149,0.856217
5.87732E+17,122.6084643,32.58875019,0.358218,18.461079,1.82941,0.692358,2.945464,0.764646
5.87732E+17,120.6994498,31.69335165,0.171352,17.5959,2.835771,0.812412,6.720116,0.788102
5.87732E+17,121.8631935,32.73026788,0.07215,17.640974,3.883688,0.24361,7.848434,0.20169
5.87732E+17,124.8040218,35.34847226,0.144797,17.785666,2.479481,0.860503,5.209968,0.864969
5.87732E+17,128.9467701,38.4124451,0.406897,18.453312,3.144997,0.365792,6.733942,0.319295
5.87732E+17,131.2217844,40.00213215,0.195666,17.578262,3.974896,0.366653,7.940056,0.334174
5.87732E+17,121.9218086,33.46360859,0.429108,19.189116,1.124003,0.771274,1.766952,0.718405
5.87732E+17,125.8233456,36.54812117,0.169757,17.220644,2.618225,0.410251,4.910279,0.377115
5.87732E+17,126.4409972,37.09163098,0.064818,16.38645,3.940583,0.819493,9.577738,0.765107
5.87732E+17,123.8754049,35.57204148,0.081571,17.114889,2.41074,0.711401,4.947941,0.703557
5.87732E+17,125.3868634,36.82756062,0.179376,16.583254,3.721,0.84292,8.124658,0.86528
5.87732E+17,125.9861036,37.40732105,0.081246,16.150482,5.825632,0.688203,15.377276,0.685295
5.87732E+17,127.528623,38.43905556,0.388813,18.789019,0.832256,0.941182,1.50007,0.84985
5.87732E+17,127.8516589,39.18455372,0.030189,16.718784,5.143418,0.535657,12.914174,0.528952
5.87732E+17,128.9870879,40.02826389,0.093287,16.998138,3.684964,0.448625,8.123828,0.412972
5.87732E+17,126.2894115,38.42142066,0.125256,17.486179,3.894481,0.676821,10.7328,0.6587
5.87732E+17,127.4212538,39.40078708,0.035897,15.821862,7.076118,0.477585,19.125387,0.479371
5.87732E+17,128.7378972,40.46101786,0.224323,17.755789,2.269102,0.845187,4.857852,0.814768
5.87732E+17,127.0720954,39.64113613,0.04037,17.637655,4.117028,0.349992,10.388794,0.313524
5.87732E+17,128.2536384,40.59713796,0.10146,16.80991,4.31664,0.555317,10.406116,0.532236
5.87732E+17,128.4371619,40.65119871,0.130934,17.366783,4.131115,0.335541,8.977489,0.29967
5.87732E+17,128.4678524,40.68790075,0.083997,16.896372,2.552144,0.727355,5.117112,0.699921
5.87732E+17,120.5895809,34.77936557,0.436062,19.094517,1.204537,0.775137,2.049808,0.809099
5.87732E+17,127.9396657,40.83412272,0.319336,17.567661,2.320973,0.641737,4.068135,0.627707
5.87732E+17,127.5656761,41.30926942,0.102489,17.407944,2.906431,0.288106,4.796134,0.259369
5.87732E+17,121.4877753,33.88558835,0.2082,17.491688,3.287232,0.820633,7.94135,0.805679
5.87732E+17,122.3055322,34.7671292,0.342211,18.860424,1.211065,0.645271,1.894265,0.621299
5.87732E+17,122.2831268,35.22066862,0.208087,17.800652,2.776541,0.621681,6.373585,0.580468
5.87732E+17,123.8059176,36.77656604,0.0422,16.814169,8.270664,0.250077,22.169893,0.224609
5.87732E+17,129.2794375,40.94628879,0.191948,17.943769,2.189398,0.510724,4.260375,0.449964
5.87732E+17,130.6317557,42.1154468,0.125232,17.825712,3.12948,0.172658,4.964747,0.152669
5.87732E+17,125.8160197,38.82952108,0.394848,18.448612,1.848252,0.564182,3.303657,0.570132
5.87732E+17,128.480454,41.05098583,0.208533,17.82703,2.98351,0.594959,6.625337,0.584937
5.87732E+17,128.6395319,41.10212047,0.233413,17.009001,1.989173,0.929876,4.174627,0.893714
5.87732E+17,128.6009756,41.26737115,0.081316,16.021881,5.928289,0.419431,13.672459,0.438419
5.87732E+17,133.0414952,44.62659444,0.461813,19.217007,1.558574,0.767286,3.045634,0.725528
5.87732E+17,124.0933026,38.64375656,0.417693,19.400991,1.191569,0.623228,2.445975,0.570062
5.87732E+17,129.4953456,41.01538235,0.176981,17.763798,2.108917,0.459523,3.539694,0.423232